START_DATE,END_DATE,START,STOP,MILES,date,hour,day-night,CATEGORY_Business,CATEGORY_Personal,PURPOSE_Between Offices,PURPOSE_Customer Visit,PURPOSE_Errand/Supplies,PURPOSE_Meal/Entertain,PURPOSE_Meeting,PURPOSE_NOT,PURPOSE_Temporary Site,MONTH,DAY
2016-08-11 13:14:00,2016-08-11 13:28:00,Heritage Pines,Edgehill Farms,4.4,2016-08-11,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Thus
2016-08-11 13:32:00,2016-08-11 13:42:00,Edgehill Farms,Whitebridge,2.8,2016-08-11,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Thus
2016-08-11 18:37:00,2016-08-11 19:29:00,Cary,Wake Forest,31.7,2016-08-11,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Thus
2016-08-11 20:59:00,2016-08-11 21:44:00,Wake Forest,Cary,31.9,2016-08-11,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Thus
2016-08-12 18:49:00,2016-08-12 18:52:00,Whitebridge,Westpark Place,1.9,2016-08-12,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Fri
2016-08-12 18:56:00,2016-08-12 19:05:00,Westpark Place,Whitebridge,1.8,2016-08-12,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug,Fri
2016-09-01 11:51:00,2016-09-01 12:24:00,Unknown Location,Islamabad,13.0,2016-09-01,11.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Thus
2016-09-01 17:21:00,2016-09-01 17:36:00,Islamabad,Unknown Location,10.6,2016-09-01,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Thus
2016-09-01 18:49:00,2016-09-01 19:08:00,Unknown Location,Unknown Location,2.2,2016-09-01,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Thus
2016-09-02 11:37:00,2016-09-02 12:24:00,Unknown Location,Islamabad,9.2,2016-09-02,11.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Fri
2016-09-02 18:56:00,2016-09-02 19:37:00,Unknown Location,Unknown Location,12.9,2016-09-02,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Fri
2016-09-05 10:25:00,2016-09-05 10:44:00,Unknown Location,R?walpindi,17.2,2016-09-05,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Mon
2016-09-06 17:49:00,2016-09-06 17:49:00,Unknown Location,Unknown Location,69.1,2016-09-06,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Tues
2016-09-10 10:28:00,2016-09-10 10:45:00,Unknown Location,Unknown Location,2.8,2016-09-10,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Sat
2016-09-11 09:51:00,2016-09-11 09:55:00,Unknown Location,Unknown Location,8.6,2016-09-11,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Sun
2016-09-11 21:40:00,2016-09-11 21:42:00,Unknown Location,Unknown Location,9.8,2016-09-11,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Sun
2016-09-12 08:07:00,2016-09-12 08:12:00,Unknown Location,Unknown Location,3.6,2016-09-12,8.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Mon
2016-09-12 11:15:00,2016-09-12 11:24:00,Unknown Location,Unknown Location,1.7,2016-09-12,11.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Mon
2016-09-12 13:04:00,2016-09-12 13:44:00,Unknown Location,Unknown Location,11.5,2016-09-12,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep,Mon
2016-10-03 17:09:00,2016-10-03 17:12:00,Unknown Location,Islamabad,10.5,2016-10-03,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Mon
2016-10-03 18:17:00,2016-10-03 18:34:00,Islamabad,Islamabad,2.8,2016-10-03,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Mon
2016-10-03 18:51:00,2016-10-03 19:01:00,Islamabad,Islamabad,1.6,2016-10-03,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Mon
2016-10-03 22:04:00,2016-10-03 22:33:00,Islamabad,Unknown Location,12.7,2016-10-03,22.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Mon
2016-10-04 09:50:00,2016-10-04 10:52:00,Unknown Location,Unknown Location,28.6,2016-10-04,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Tues
2016-10-04 12:17:00,2016-10-04 12:18:00,Unknown Location,Unknown Location,15.1,2016-10-04,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Tues
2016-10-06 08:49:00,2016-10-06 11:36:00,Unknown Location,R?walpindi,17.9,2016-10-06,8.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Thus
2016-10-06 17:23:00,2016-10-06 17:40:00,R?walpindi,Unknown Location,112.6,2016-10-06,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Thus
2016-10-06 18:37:00,2016-10-06 18:39:00,Unknown Location,Unknown Location,18.4,2016-10-06,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Thus
2016-10-06 19:46:00,2016-10-06 20:26:00,Unknown Location,Unknown Location,13.8,2016-10-06,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Thus
2016-10-07 10:56:00,2016-10-07 10:59:00,Unknown Location,Lahore,33.2,2016-10-07,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Fri
2016-10-07 11:27:00,2016-10-07 11:50:00,Lahore,Lahore,2.6,2016-10-07,11.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Fri
2016-10-07 13:52:00,2016-10-07 14:08:00,Lahore,Unknown Location,5.8,2016-10-07,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Fri
2016-10-07 14:29:00,2016-10-07 15:11:00,Unknown Location,Lahore,8.3,2016-10-07,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Fri
2016-10-07 15:47:00,2016-10-07 16:02:00,Lahore,Lahore,2.4,2016-10-07,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Fri
2016-10-07 18:08:00,2016-10-07 18:27:00,Lahore,Lahore,3.1,2016-10-07,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Fri
2016-10-07 18:33:00,2016-10-07 19:01:00,Lahore,Lahore,6.1,2016-10-07,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Fri
2016-10-08 15:03:00,2016-10-08 15:03:00,Karachi,Karachi,3.6,2016-10-08,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Sat
2016-10-08 18:15:00,2016-10-08 18:18:00,Karachi,Unknown Location,8.0,2016-10-08,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Sat
2016-10-09 14:04:00,2016-10-09 14:23:00,Unknown Location,Unknown Location,7.7,2016-10-09,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Oct,Sun
2016-10-10 17:22:00,2016-10-10 17:28:00,Islamabad,Islamabad,1.7,2016-10-10,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Mon
2016-10-10 17:33:00,2016-10-10 18:13:00,Islamabad,Unknown Location,9.5,2016-10-10,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Mon
2016-10-11 01:27:00,2016-10-11 02:08:00,Unknown Location,R?walpindi,17.1,2016-10-11,1.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Oct,Tues
2016-10-12 19:18:00,2016-10-12 19:21:00,R?walpindi,Unknown Location,18.4,2016-10-12,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct,Wed
2016-11-01 11:50:00,2016-11-01 12:27:00,Cary,Durham,16.5,2016-11-01,11.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Tues
2016-11-01 16:29:00,2016-11-01 17:02:00,Durham,Cary,12.8,2016-11-01,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Tues
2016-11-01 17:35:00,2016-11-01 17:42:00,Whitebridge,Whitebridge,1.2,2016-11-01,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Tues
2016-11-01 19:14:00,2016-11-01 19:20:00,Whitebridge,Whitebridge,1.0,2016-11-01,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Tues
2016-11-01 19:59:00,2016-11-01 20:12:00,Whitebridge,Whitebridge,4.1,2016-11-01,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Tues
2016-11-01 20:41:00,2016-11-01 20:55:00,Whitebridge,Whitebridge,4.2,2016-11-01,20.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nov,Tues
2016-11-02 15:10:00,2016-11-02 15:18:00,Whitebridge,Westpark Place,1.4,2016-11-02,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-02 15:45:00,2016-11-02 15:52:00,Westpark Place,Whitebridge,1.8,2016-11-02,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-02 16:46:00,2016-11-02 17:11:00,Cary,Morrisville,8.5,2016-11-02,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nov,Wed
2016-11-02 17:34:00,2016-11-02 17:49:00,Morrisville,Morrisville,5.0,2016-11-02,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-02 17:53:00,2016-11-02 18:00:00,Morrisville,Cary,3.8,2016-11-02,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-03 11:28:00,2016-11-03 11:34:00,Whitebridge,Hazelwood,2.5,2016-11-03,11.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Thus
2016-11-03 12:43:00,2016-11-03 12:49:00,Hazelwood,Whitebridge,2.4,2016-11-03,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Thus
2016-11-03 13:42:00,2016-11-03 13:47:00,Whitebridge,Westpark Place,1.4,2016-11-03,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Thus
2016-11-03 14:13:00,2016-11-03 14:26:00,Westpark Place,Whitebridge,1.8,2016-11-03,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Thus
2016-11-03 18:51:00,2016-11-03 19:08:00,Cary,Morrisville,3.1,2016-11-03,18.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nov,Thus
2016-11-03 22:46:00,2016-11-03 22:58:00,Morrisville,Cary,3.1,2016-11-03,22.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nov,Thus
2016-11-04 10:02:00,2016-11-04 10:18:00,Cary,Morrisville,7.9,2016-11-04,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nov,Fri
2016-11-04 18:14:00,2016-11-04 18:21:00,San Jose,Santa Clara,3.8,2016-11-04,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Fri
2016-11-04 21:04:00,2016-11-04 21:20:00,Agnew,Cory,4.3,2016-11-04,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Fri
2016-11-04 22:12:00,2016-11-04 22:25:00,Cory,Agnew,3.9,2016-11-04,22.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Fri
2016-11-05 08:34:00,2016-11-05 08:43:00,Agnew,Renaissance,2.2,2016-11-05,8.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-05 17:29:00,2016-11-05 17:40:00,Renaissance,Agnew,2.8,2016-11-05,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-05 19:20:00,2016-11-05 19:28:00,Agnew,Agnew,2.2,2016-11-05,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-06 10:50:00,2016-11-06 11:04:00,Agnew,Renaissance,2.4,2016-11-06,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sun
2016-11-06 16:05:00,2016-11-06 16:22:00,Renaissance,Agnew,2.8,2016-11-06,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nov,Sun
2016-11-06 16:27:00,2016-11-06 17:28:00,Santa Clara,Berkeley,43.9,2016-11-06,16.0,Evening,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nov,Sun
2016-11-06 19:04:00,2016-11-06 19:12:00,Downtown,West Berkeley,1.8,2016-11-06,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sun
2016-11-06 20:06:00,2016-11-06 20:21:00,West Berkeley,Central,3.3,2016-11-06,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sun
2016-11-07 12:28:00,2016-11-07 12:57:00,Berkeley,San Francisco,11.8,2016-11-07,12.0,Afternoon,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov,Mon
2016-11-07 19:17:00,2016-11-07 19:57:00,San Francisco,Berkeley,13.2,2016-11-07,19.0,Night,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov,Mon
2016-11-08 10:29:00,2016-11-08 10:57:00,Berkeley,San Francisco,12.2,2016-11-08,10.0,Afternoon,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov,Tues
2016-11-08 12:16:00,2016-11-08 12:49:00,San Francisco,Berkeley,11.3,2016-11-08,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nov,Tues
2016-11-08 13:41:00,2016-11-08 14:01:00,Berkeley,Emeryville,3.6,2016-11-08,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Tues
2016-11-08 16:21:00,2016-11-08 16:34:00,Emeryville,Berkeley,3.0,2016-11-08,16.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Tues
2016-11-09 13:08:00,2016-11-09 13:41:00,Berkeley,San Francisco,11.4,2016-11-09,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-09 15:58:00,2016-11-09 16:04:00,NOMA,Downtown,0.9,2016-11-09,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-09 17:31:00,2016-11-09 18:03:00,Downtown,Sunnyside,6.2,2016-11-09,17.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-09 18:09:00,2016-11-09 18:14:00,Sunnyside,Ingleside,0.7,2016-11-09,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-09 18:21:00,2016-11-09 18:35:00,Ingleside,Potrero Flats,5.5,2016-11-09,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nov,Wed
2016-11-09 18:40:00,2016-11-09 19:17:00,San Francisco,Oakland,12.7,2016-11-09,18.0,Evening,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nov,Wed
2016-11-09 20:52:00,2016-11-09 21:02:00,Oakland,Berkeley,2.6,2016-11-09,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-09 21:56:00,2016-11-09 22:02:00,Central,Central,1.1,2016-11-09,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Wed
2016-11-10 09:46:00,2016-11-10 10:15:00,Berkeley,San Francisco,12.6,2016-11-10,9.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nov,Thus
2016-11-10 10:20:00,2016-11-10 10:31:00,Tenderloin,SOMISSPO,1.2,2016-11-10,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Thus
2016-11-10 14:57:00,2016-11-10 15:07:00,SOMISSPO,Tenderloin,1.1,2016-11-10,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Thus
2016-11-10 15:17:00,2016-11-10 15:22:00,San Francisco,Oakland,9.9,2016-11-10,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nov,Thus
2016-11-10 15:30:00,2016-11-10 15:53:00,Oakland,Berkeley,6.0,2016-11-10,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nov,Thus
2016-11-10 19:18:00,2016-11-10 19:21:00,West Berkeley,Central,0.8,2016-11-10,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Thus
2016-11-11 09:35:00,2016-11-11 10:23:00,Berkeley,Menlo Park,45.9,2016-11-11,9.0,Morning,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nov,Fri
2016-11-11 12:58:00,2016-11-11 13:13:00,Menlo Park,Palo Alto,4.0,2016-11-11,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Fri
2016-11-11 14:20:00,2016-11-11 14:32:00,Palo Alto,Menlo Park,2.5,2016-11-11,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Fri
2016-11-11 14:39:00,2016-11-11 15:46:00,Menlo Park,Berkeley,36.6,2016-11-11,14.0,Afternoon,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nov,Fri
2016-11-11 18:30:00,2016-11-11 18:43:00,Central,College Avenue,2.9,2016-11-11,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Fri
2016-11-11 21:08:00,2016-11-11 21:18:00,College Avenue,Central,2.6,2016-11-11,21.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Fri
2016-11-12 10:32:00,2016-11-12 10:52:00,Central,South,2.3,2016-11-12,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-12 10:55:00,2016-11-12 11:25:00,South,Downtown,6.4,2016-11-12,10.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-12 13:07:00,2016-11-12 13:15:00,Downtown,Central,1.4,2016-11-12,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-12 13:46:00,2016-11-12 13:50:00,Central,West Berkeley,0.6,2016-11-12,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-12 14:22:00,2016-11-12 14:53:00,West Berkeley,South,5.9,2016-11-12,14.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nov,Sat
2016-11-12 15:14:00,2016-11-12 15:21:00,South,Southwest Berkeley,0.8,2016-11-12,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-12 15:25:00,2016-11-12 15:36:00,Berkeley,Emeryville,1.3,2016-11-12,15.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nov,Sat
2016-11-12 15:40:00,2016-11-12 15:59:00,Emeryville,Berkeley,3.7,2016-11-12,15.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nov,Sat
2016-12-01 07:44:00,2016-12-01 07:59:00,Cary,Cary,5.5,2016-12-01,7.0,Morning,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dec,Thus
2016-12-01 08:37:00,2016-12-01 08:53:00,Cary,Cary,5.5,2016-12-01,8.0,Morning,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dec,Thus
2016-12-01 18:00:00,2016-12-01 18:12:00,Cary,Morrisville,2.9,2016-12-01,18.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Dec,Thus
2016-12-01 20:36:00,2016-12-01 20:46:00,Morrisville,Cary,2.9,2016-12-01,20.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,Thus
2016-12-02 12:12:00,2016-12-02 12:23:00,Cary,Apex,5.1,2016-12-02,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Dec,Fri
2016-12-02 13:07:00,2016-12-02 13:22:00,Apex,Cary,5.3,2016-12-02,13.0,Afternoon,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,Fri
2016-12-02 20:41:00,2016-12-02 20:48:00,Cary,Morrisville,3.3,2016-12-02,20.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Dec,Fri
2016-12-02 22:59:00,2016-12-02 23:07:00,Morrisville,Cary,3.0,2016-12-02,22.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,Fri
2016-12-03 18:35:00,2016-12-03 18:56:00,Cary,Wake Co.,6.6,2016-12-03,18.0,Evening,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dec,Sat
2016-12-03 19:08:00,2016-12-03 19:15:00,Wake Co.,Morrisville,1.8,2016-12-03,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dec,Sat
2016-12-03 20:31:00,2016-12-03 20:41:00,Morrisville,Cary,3.0,2016-12-03,20.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,Sat
2016-12-04 18:56:00,2016-12-04 19:03:00,Cary,Morrisville,2.9,2016-12-04,18.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Dec,Sun
2016-12-04 20:23:00,2016-12-04 20:34:00,Morrisville,Cary,3.4,2016-12-04,20.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,Sun
2016-12-05 18:04:00,2016-12-05 18:17:00,Cary,Cary,4.1,2016-12-05,18.0,Evening,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dec,Mon
2016-12-05 19:22:00,2016-12-05 19:37:00,Cary,Cary,3.8,2016-12-05,19.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Dec,Mon
2016-12-07 12:03:00,2016-12-07 12:32:00,Cary,Cary,6.6,2016-12-07,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dec,Wed
2016-12-07 12:35:00,2016-12-07 12:46:00,Cary,Cary,4.0,2016-12-07,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dec,Wed
2016-12-07 19:53:00,2016-12-07 20:13:00,Cary,Cary,7.0,2016-12-07,19.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,Wed
2016-12-07 21:13:00,2016-12-07 21:50:00,Cary,Cary,6.9,2016-12-07,21.0,Night,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Dec,Wed
2016-12-08 14:19:00,2016-12-08 14:32:00,Cary,Cary,3.4,2016-12-08,14.0,Afternoon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dec,Thus
2016-12-08 14:53:00,2016-12-08 15:02:00,Cary,Cary,3.4,2016-12-08,14.0,Afternoon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dec,Thus
2016-12-08 19:22:00,2016-12-08 19:27:00,Cary,Cary,2.0,2016-12-08,19.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dec,Thus
2016-12-08 21:26:00,2016-12-08 21:31:00,Cary,Cary,2.0,2016-12-08,21.0,Night,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dec,Thus
2016-12-09 12:09:00,2016-12-09 12:24:00,Cary,Apex,5.1,2016-12-09,12.0,Afternoon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dec,Fri
2016-12-09 13:15:00,2016-12-09 13:43:00,Apex,Cary,8.8,2016-12-09,13.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dec,Fri
2016-12-09 20:11:00,2016-12-09 20:34:00,Cary,Cary,5.6,2016-12-09,20.0,Night,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dec,Fri
2016-12-09 22:03:00,2016-12-09 22:57:00,Cary,Cary,18.9,2016-12-09,22.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,Fri
2016-12-10 12:43:00,2016-12-10 13:16:00,Cary,Fuquay-Varina,15.6,2016-12-10,12.0,Afternoon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dec,Sat
2016-12-10 14:42:00,2016-12-10 15:18:00,Fuquay-Varina,Cary,15.6,2016-12-10,14.0,Afternoon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Dec,Sat
2016-12-10 18:17:00,2016-12-10 18:27:00,Cary,Morrisville,3.0,2016-12-10,18.0,Evening,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Dec,Sat
2016-12-10 22:09:00,2016-12-10 22:21:00,Morrisville,Cary,3.1,2016-12-10,22.0,Night,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dec,Sat
